"","X1"
"365",4127.00261303326
"366",4129.96209596216
"367",4124.78058986997
"368",4121.64007375128
"369",4172.06199773172
"370",4178.48507085024
"371",4168.45717258543
"372",4132.41623024609
"373",4165.15116777622
"374",4146.11980233323
"375",4137.07830395069
"376",4161.17902382716
"377",4127.46957869518
"378",4131.7793058373
"379",4126.9170614831
"380",4128.42864766172
"381",4247.11637527155
"382",4235.1117030283
"383",4193.16850307241
"384",4205.32642731991
"385",4160.99554867392
"386",4150.66737326785
"387",4137.39661429731
"388",4121.37843842714
"389",4158.82443104584
"390",4206.34360476263
"391",4180.05370758913
"392",4168.13072656581
"393",4159.66530145382
"394",4178.03184931756
"395",4168.82235572025
"396",4145.00232553529
"397",4215.20171921386
"398",4188.48832215634
"399",4146.49594599387
"400",4150.05162709291
